----------------------------------------------------------------------------
libFM
  Version: 1.4.4
  Author:  Steffen Rendle, srendle@libfm.org
  WWW:     http://www.libfm.org/
This program comes with ABSOLUTELY NO WARRANTY; for details see license.txt.
This is free software, and you are welcome to redistribute it under certain
conditions; for details see license.txt.
----------------------------------------------------------------------------
Loading train...	
has x = 0
has xt = 1
num_rows=3048170	num_values=131899405	num_features=762551	min_target=5	max_target=150
Loading test... 	
has x = 0
has xt = 1
num_rows=1502028	num_values=64988139	num_features=762551	min_target=5	max_target=150
#relations: 0
Loading meta data...	
#Iter=  0	Train=91.7129	Test=91.6725
#Iter=  1	Train=59.673	Test=70.1735
#Iter=  2	Train=34.3694	Test=55.0607
#Iter=  3	Train=18.0067	Test=43.8234
#Iter=  4	Train=12.1437	Test=36.1432
#Iter=  5	Train=10.4473	Test=30.9226
#Iter=  6	Train=9.6239	Test=27.2079
#Iter=  7	Train=9.22792	Test=24.4654
#Iter=  8	Train=9.0507	Test=22.3773
#Iter=  9	Train=8.95861	Test=20.7495
#Iter= 10	Train=8.88961	Test=19.4528
#Iter= 11	Train=8.84468	Test=18.403
#Iter= 12	Train=8.80596	Test=17.5395
#Iter= 13	Train=8.77225	Test=16.8213
#Iter= 14	Train=8.74425	Test=16.2169
#Iter= 15	Train=8.72041	Test=15.7037
#Iter= 16	Train=8.70425	Test=15.265
#Iter= 17	Train=8.68255	Test=14.887
#Iter= 18	Train=8.66234	Test=14.5585
#Iter= 19	Train=8.64578	Test=14.2705
#Iter= 20	Train=8.63227	Test=14.0183
#Iter= 21	Train=8.61685	Test=13.7956
#Iter= 22	Train=8.61075	Test=13.5984
#Iter= 23	Train=8.59823	Test=13.4223
#Iter= 24	Train=8.58958	Test=13.264
#Iter= 25	Train=8.57879	Test=13.122
#Iter= 26	Train=8.56897	Test=12.994
#Iter= 27	Train=8.56369	Test=12.8785
#Iter= 28	Train=8.55303	Test=12.7731
#Iter= 29	Train=8.54627	Test=12.6773
#Iter= 30	Train=8.54152	Test=12.5906
#Iter= 31	Train=8.53781	Test=12.5114
#Iter= 32	Train=8.53063	Test=12.4386
#Iter= 33	Train=8.52615	Test=12.3711
#Iter= 34	Train=8.52325	Test=12.3093
#Iter= 35	Train=8.51665	Test=12.2518
#Iter= 36	Train=8.5133	Test=12.1989
#Iter= 37	Train=8.51185	Test=12.1499
#Iter= 38	Train=8.51158	Test=12.1042
#Iter= 39	Train=8.50534	Test=12.0618
#Iter= 40	Train=8.50077	Test=12.0218
#Iter= 41	Train=8.50063	Test=11.985
#Iter= 42	Train=8.4969	Test=11.9504
#Iter= 43	Train=8.49388	Test=11.9179
#Iter= 44	Train=8.49	Test=11.8876
#Iter= 45	Train=8.48477	Test=11.859
#Iter= 46	Train=8.48399	Test=11.832
#Iter= 47	Train=8.48331	Test=11.8069
#Iter= 48	Train=8.4783	Test=11.7833
#Iter= 49	Train=8.47948	Test=11.761
#Iter= 50	Train=8.47812	Test=11.7395
#Iter= 51	Train=8.47356	Test=11.7194
#Iter= 52	Train=8.46835	Test=11.7004
#Iter= 53	Train=8.46715	Test=11.6822
#Iter= 54	Train=8.46821	Test=11.6648
#Iter= 55	Train=8.47087	Test=11.6484
#Iter= 56	Train=8.47051	Test=11.6329
#Iter= 57	Train=8.46591	Test=11.6181
#Iter= 58	Train=8.46459	Test=11.6039
#Iter= 59	Train=8.46407	Test=11.5905
#Iter= 60	Train=8.46288	Test=11.5778
#Iter= 61	Train=8.46243	Test=11.5657
#Iter= 62	Train=8.4623	Test=11.5544
#Iter= 63	Train=8.46162	Test=11.5435
#Iter= 64	Train=8.46098	Test=11.5329
#Iter= 65	Train=8.46007	Test=11.5226
#Iter= 66	Train=8.45662	Test=11.5126
#Iter= 67	Train=8.45652	Test=11.5029
#Iter= 68	Train=8.4569	Test=11.4939
#Iter= 69	Train=8.45665	Test=11.4854
#Iter= 70	Train=8.45671	Test=11.4772
#Iter= 71	Train=8.45863	Test=11.4692
#Iter= 72	Train=8.45562	Test=11.4619
#Iter= 73	Train=8.45062	Test=11.4546
#Iter= 74	Train=8.45351	Test=11.4476
#Iter= 75	Train=8.45275	Test=11.4411
#Iter= 76	Train=8.4576	Test=11.4347
#Iter= 77	Train=8.45274	Test=11.4284
#Iter= 78	Train=8.45393	Test=11.4221
#Iter= 79	Train=8.45304	Test=11.4164
#Iter= 80	Train=8.45455	Test=11.4107
#Iter= 81	Train=8.44978	Test=11.4053
#Iter= 82	Train=8.44767	Test=11.3999
#Iter= 83	Train=8.44458	Test=11.3948
#Iter= 84	Train=8.44819	Test=11.3898
#Iter= 85	Train=8.44531	Test=11.3848
#Iter= 86	Train=8.44234	Test=11.3802
#Iter= 87	Train=8.44608	Test=11.3758
#Iter= 88	Train=8.44661	Test=11.3713
#Iter= 89	Train=8.44367	Test=11.3669
#Iter= 90	Train=8.44652	Test=11.3625
#Iter= 91	Train=8.44296	Test=11.3584
#Iter= 92	Train=8.44249	Test=11.3545
#Iter= 93	Train=8.44397	Test=11.3508
#Iter= 94	Train=8.44154	Test=11.3474
#Iter= 95	Train=8.43706	Test=11.344
#Iter= 96	Train=8.43721	Test=11.3405
#Iter= 97	Train=8.44094	Test=11.3375
#Iter= 98	Train=8.44082	Test=11.3344
#Iter= 99	Train=8.44211	Test=11.3312
#Iter=100	Train=8.43584	Test=11.3283
#Iter=101	Train=8.43439	Test=11.3253
#Iter=102	Train=8.43739	Test=11.3223
#Iter=103	Train=8.43774	Test=11.3194
#Iter=104	Train=8.43631	Test=11.3166
#Iter=105	Train=8.43603	Test=11.3138
#Iter=106	Train=8.43624	Test=11.3114
#Iter=107	Train=8.4406	Test=11.3089
#Iter=108	Train=8.4366	Test=11.3064
#Iter=109	Train=8.43558	Test=11.3039
#Iter=110	Train=8.43604	Test=11.3016
#Iter=111	Train=8.43574	Test=11.2992
#Iter=112	Train=8.43501	Test=11.297
#Iter=113	Train=8.43174	Test=11.2949
#Iter=114	Train=8.43119	Test=11.2928
#Iter=115	Train=8.43459	Test=11.2906
#Iter=116	Train=8.42945	Test=11.2885
#Iter=117	Train=8.43141	Test=11.2864
#Iter=118	Train=8.42899	Test=11.2843
#Iter=119	Train=8.42856	Test=11.2824
#Iter=120	Train=8.43431	Test=11.2805
#Iter=121	Train=8.42948	Test=11.2784
#Iter=122	Train=8.43354	Test=11.2767
#Iter=123	Train=8.42922	Test=11.2749
#Iter=124	Train=8.42947	Test=11.2732
#Iter=125	Train=8.42834	Test=11.2716
#Iter=126	Train=8.42623	Test=11.27
#Iter=127	Train=8.42841	Test=11.2685
#Iter=128	Train=8.42676	Test=11.2669
#Iter=129	Train=8.4301	Test=11.2655
#Iter=130	Train=8.42811	Test=11.264
#Iter=131	Train=8.42799	Test=11.2625
#Iter=132	Train=8.42436	Test=11.2611
#Iter=133	Train=8.42719	Test=11.2596
#Iter=134	Train=8.42574	Test=11.2583
#Iter=135	Train=8.42799	Test=11.2569
#Iter=136	Train=8.42746	Test=11.2556
#Iter=137	Train=8.42218	Test=11.2542
#Iter=138	Train=8.4231	Test=11.253
#Iter=139	Train=8.42319	Test=11.2518
#Iter=140	Train=8.42233	Test=11.2504
#Iter=141	Train=8.42215	Test=11.2492
#Iter=142	Train=8.42682	Test=11.248
#Iter=143	Train=8.42688	Test=11.2469
#Iter=144	Train=8.42541	Test=11.2457
#Iter=145	Train=8.42374	Test=11.2446
#Iter=146	Train=8.42287	Test=11.2435
#Iter=147	Train=8.42609	Test=11.2424
#Iter=148	Train=8.42587	Test=11.2415
#Iter=149	Train=8.42207	Test=11.2405
#Iter=150	Train=8.42392	Test=11.2395
#Iter=151	Train=8.4253	Test=11.2385
#Iter=152	Train=8.4237	Test=11.2374
#Iter=153	Train=8.42263	Test=11.2364
#Iter=154	Train=8.4239	Test=11.2354
#Iter=155	Train=8.42613	Test=11.2345
#Iter=156	Train=8.42449	Test=11.2334
#Iter=157	Train=8.42379	Test=11.2325
#Iter=158	Train=8.41904	Test=11.2315
#Iter=159	Train=8.41864	Test=11.2306
#Iter=160	Train=8.42128	Test=11.2298
#Iter=161	Train=8.41871	Test=11.2289
#Iter=162	Train=8.41766	Test=11.228
#Iter=163	Train=8.41885	Test=11.2273
#Iter=164	Train=8.41773	Test=11.2264
#Iter=165	Train=8.41585	Test=11.2255
#Iter=166	Train=8.41723	Test=11.2248
#Iter=167	Train=8.41687	Test=11.2241
#Iter=168	Train=8.41797	Test=11.2233
#Iter=169	Train=8.4165	Test=11.2226
#Iter=170	Train=8.41826	Test=11.2218
#Iter=171	Train=8.41663	Test=11.221
#Iter=172	Train=8.41693	Test=11.2202
#Iter=173	Train=8.41522	Test=11.2194
#Iter=174	Train=8.4162	Test=11.2186
#Iter=175	Train=8.41442	Test=11.2179
#Iter=176	Train=8.41604	Test=11.2172
#Iter=177	Train=8.41094	Test=11.2165
#Iter=178	Train=8.41375	Test=11.2158
#Iter=179	Train=8.41159	Test=11.2151
#Iter=180	Train=8.41121	Test=11.2143
#Iter=181	Train=8.41423	Test=11.2137
#Iter=182	Train=8.41071	Test=11.213
#Iter=183	Train=8.41257	Test=11.2124
#Iter=184	Train=8.41373	Test=11.2118
#Iter=185	Train=8.41292	Test=11.211
#Iter=186	Train=8.41309	Test=11.2104
#Iter=187	Train=8.41243	Test=11.2098
#Iter=188	Train=8.4144	Test=11.2092
#Iter=189	Train=8.41505	Test=11.2084
#Iter=190	Train=8.41565	Test=11.2078
#Iter=191	Train=8.41203	Test=11.2071
#Iter=192	Train=8.41018	Test=11.2065
#Iter=193	Train=8.41048	Test=11.2059
#Iter=194	Train=8.41177	Test=11.2053
#Iter=195	Train=8.41172	Test=11.2048
#Iter=196	Train=8.41092	Test=11.2043
